Season,Round,Date,TeamHome,Result,TeamAway,Stadium,Referee,PlayersHome,RatingHome,PotentialHome,PlayersAway,RatingAway,PotentialAway
2015,8,17/10/2015,Real Madrid,3-0,Levante,Estadio Santiago Bernabeu,Sánchez Martínez,"[['Keylor Navas', 'Danilo', 'Nacho', 'Varane', 'Marcelo', 'Isco', 'Kovačić', 'Casemiro', 'Kroos', 'Bale', 'Cristiano Ronaldo'], ['Lucas Vázquez', 'Marcos Llorente', 'Jesé', 'Casilla', 'Cheryshev', 'Mayoral', 'Lienhart']]","[[81, 81, 75, 82, 83, 84, 78, 77, 87, 87, 93], [76, 66, 78, 80, 78, 64, 62]]","[[81, 87, 77, 89, 84, 89, 86, 81, 90, 89, 93], [81, 78, 85, 80, 84, 79, 77]]","[['Rubén', 'Feddal', 'Juanfran', 'Toño', 'José Mari', 'Camarasa', 'Simão Junior', 'Deyverson', 'Roger', 'Morales', 'Víctor Casadesús'], ['Ghilas', 'Rubén García', 'Lerma', 'Mariño', 'David Navarro', 'Karabelas', 'Pedro López']]","[[75, 75, 73, 75, 72, 75, 75, 76, 71, 77, 75], [76, 74, 72, 73, 75, 71, 72]]","[[75, 77, 73, 77, 72, 83, 76, 82, 76, 77, 75], [80, 81, 81, 77, 75, 71, 72]]"
2015,8,17/10/2015,Eibar,1-1,Sevilla,Estadio Municipal de Ipurua,Martínez Munuera,"[['Riesgo', 'Capa', 'Mauro dos Santos', 'Ramis', 'Juncà', 'Adrián', 'Dani García', 'Inui', 'Escalante', 'Saúl Berjón', 'Borja Bastón'], ['Pantić', 'Keko', 'Sergi Enrich', 'Irureta', 'Verdi', 'Arruabarrena', 'Ekiza']]","[[71, 73, 72, 74, 70, 73, 74, 74, 71, 76, 72], [73, 72, 71, 75, 74, 70, 75]]","[[71, 78, 74, 74, 76, 74, 76, 75, 81, 76, 80], [77, 76, 75, 75, 80, 70, 76]]","[['Sergio Rico', 'Coke', 'Kolodzciejczak', 'Rami', 'Trémoulinas', ""N'Zonzi"", 'Iborra', 'Krychowiak', 'Vitolo', 'Reyes', 'Gameiro'], ['Immobile', 'Konoplyanka', 'Banega', 'Mariano', 'Cristóforo', 'Andreolli', 'David Soria']]","[[76, 80, 60, 79, 81, 79, 81, 82, 81, 79, 79], [79, 82, 81, 77, 71, 77, 61]]","[[85, 80, 64, 79, 81, 80, 82, 86, 83, 79, 79], [82, 84, 82, 77, 80, 77, 68]]"
2015,8,17/10/2015,Barcelona,5-2,Rayo Vallecano,Camp Nou,Pérez Montero,"[['Claudio Bravo', 'Sergi Roberto', 'Dani Alves', 'Mathieu', 'Piqué', 'Jordi Alba', 'Busquets', 'Rakitić', 'Sandro', 'Neymar', 'Luis Suárez'], ['Gumbau', 'Douglas', 'Munir', 'Ter Stegen', 'Mascherano', 'Bartra', 'Adriano']]","[[83, 78, 84, 83, 85, 84, 86, 84, 72, 89, 90], [66, 72, 73, 82, 83, 80, 79]]","[[83, 85, 84, 83, 85, 86, 87, 85, 84, 94, 90], [70, 76, 85, 88, 83, 83, 79]]","[['Toño', 'Llorente', 'Zé Castro', 'Raț', 'Nacho', 'Jozabed', 'Trashorras', 'Bebé', 'Ebert', 'Lass', 'Javi Guerra'], ['Dorado', 'Embarba', 'Juan Carlos', 'Miku', 'Baena', 'Manucho', 'Álex Campos']]","[[75, 70, 76, 76, 75, 72, 80, 72, 75, 77, 74], [75, 73, 70, 73, 78, 76, 60]]","[[75, 78, 76, 76, 76, 77, 80, 75, 75, 80, 74], [75, 81, 71, 73, 80, 76, 65]]"
2015,8,17/10/2015,Valencia,3-0,Málaga,Camp de Mestalla,Hernández Hernández,"[['Jaume', 'João Cancelo', 'Mustafi', 'Aderlan Santos', 'Gayà', 'André Gomes', 'Javi Fuego', 'Parejo', 'Santi Mina', 'Piatti', 'Alcácer'], ['Bakkali', 'Danilo', 'Feghouli', 'Yoel', 'Orbán', 'Rodrigo', 'Barragán']]","[[74, 73, 82, 80, 80, 80, 80, 82, 75, 77, 80], [76, 77, 81, 72, 77, 79, 76]]","[[78, 81, 87, 82, 87, 87, 80, 84, 84, 77, 88], [85, 84, 85, 73, 79, 84, 76]]","[['Kameni', 'Rosales', 'Angeleri', 'Weligton', 'Miguel Torres', 'Pablo Fornals', 'Duda', 'Ricardo Horta', 'Juankar', 'Camacho', 'Charles'], ['Tighadouini', 'Čop', 'Albentosa', 'Ochoa', 'Fábio Espinho', 'Filipenko', 'Juanpi Añor']]","[[79, 75, 76, 78, 74, 70, 73, 74, 72, 80, 75], [74, 72, 74, 79, 72, 73, 71]]","[[79, 76, 76, 78, 74, 78, 73, 83, 76, 83, 75], [79, 76, 75, 79, 72, 74, 81]]"
2015,8,17/10/2015,Betis,1-3,Espanyol,Benito Villamarín,De Burgos Bengoetxea,"[['Adán', 'Piccini', 'Westermann', 'Bruno', 'Varela', 'Portillo', ""N'Diaye"", 'Cejudo', 'Petros', 'Joaquín', 'Rubén Castro'], ['Van Wolfswinkel', 'Dani Ceballos', 'Rennella', 'Dani Giménez', 'Molinero', 'Digard', 'Pezzella']]","[[77, 73, 76, 72, 71, 75, 75, 74, 71, 79, 79], [73, 74, 72, 70, 72, 76, 71]]","[[77, 80, 76, 76, 81, 76, 79, 74, 73, 79, 79], [75, 87, 73, 70, 72, 76, 77]]","[['Pau López', 'Álvaro', 'Arbilla', 'Roco', 'Fuentes', 'Víctor Álvarez', 'Hernán Pérez', 'Cañas', 'Víctor Sánchez', 'Caicedo', 'Asensio'], ['Javi López', 'Salva Sevilla', 'Montañés', 'Bardi', 'Burgui', 'Raíllo', 'Mamadou Sylla']]","[[70, 76, 72, 75, 71, 73, 74, 77, 76, 78, 75], [76, 75, 74, 74, 70, 69, 66]]","[[77, 80, 72, 82, 75, 79, 76, 77, 76, 79, 87], [76, 75, 74, 79, 79, 74, 75]]"
2015,8,18/10/2015,Villarreal,1-2,Celta de Vigo,El Madrigal,González González,"[['Areola', 'Mario Gaspar', 'Eric Bailly', 'Víctor Ruiz', 'Jaume Costa', 'Manu Trigueros', 'Pina', 'Nahuel', 'Leo Baptistão', 'Samu García', 'Soldado'], ['Denis Suárez', 'Bakambu', 'Rukavina', 'Barbosa', 'Jonathan dos Santos', 'Samu Castillejo', 'Bonera']]","[[76, 79, 76, 80, 77, 79, 78, 72, 79, 78, 80], [78, 78, 76, 75, 79, 77, 77]]","[[85, 83, 86, 82, 78, 85, 78, 84, 84, 82, 80], [85, 84, 76, 75, 83, 85, 77]]","[['Sergio Álvarez', 'Hugo Mallo', 'Cabral', 'Sergi Gómez', 'Jonny', 'Augusto', 'Wass', 'Pablo Hernández', 'Orellana', 'Nolito', 'Iago Aspas'], ['Bongonda', 'Guidetti', 'Radoja', 'Madinda', 'Planas', 'Señé', 'Néstor']]","[[76, 78, 77, 73, 76, 79, 77, 63, 80, 82, 78], [71, 74, 76, 70, 71, 69, 63]]","[[76, 84, 77, 81, 82, 79, 79, 70, 80, 82, 78], [84, 80, 82, 78, 76, 75, 71]]"
2015,8,18/10/2015,Real Sociedad,0-2,Atlético de Madrid,Anoeta,Iglesias Villanueva,"[['Rulli', 'Zaldúa', 'Diego Reyes', 'Iñigo Martínez', 'De la Bella', 'Zurutuza', 'Canales', 'Markel Bergara', 'Illarramendi', 'Carlos Vela', 'Agirretxe'], ['Rubén Pardo', 'Bruma', 'Jonathas', 'Oier Olazábal', 'Mikel González', 'Xabi Prieto', 'Yuri']]","[[79, 72, 75, 80, 78, 75, 79, 76, 79, 81, 77], [77, 76, 79, 70, 76, 77, 71]]","[[86, 78, 83, 84, 78, 75, 83, 76, 83, 83, 77], [83, 85, 81, 72, 76, 77, 75]]","[['Oblak', 'Juanfran', 'Giménez', 'Godín', 'Filipe Luís', 'Gabi', 'Koke', 'Tiago', 'Correa', 'Jackson Martínez', 'Griezmann'], ['Saúl', 'Fernando Torres', 'Carrasco', 'Moyá', 'Siqueira', 'Óliver Torres', 'Savić']]","[[81, 81, 79, 85, 82, 80, 83, 81, 77, 84, 84], [76, 79, 78, 81, 78, 79, 81]]","[[86, 81, 87, 85, 82, 80, 87, 81, 88, 84, 90], [83, 79, 84, 81, 78, 87, 85]]"
2015,8,18/10/2015,Getafe,4-0,Las Palmas,Coliseum Alfonso Pérez,Fernández Borbalán,"[['Guaita', 'Damián Suárez', 'Vergini', 'Alexis', 'Roberto Lago', 'Juan Rodríguez', 'Pedro León', 'Sarabia', 'Lacen', 'Víctor', 'Álvaro Vázquez'], ['Šćepović', 'Emi Buendía', 'Moi Gómez', 'Megyeri', 'Velázquez', 'Cala', 'Vigaray']]","[[77, 76, 73, 75, 74, 74, 78, 77, 76, 76, 74], [71, 69, 76, 71, 74, 73, 69]]","[[77, 77, 74, 75, 74, 74, 78, 82, 76, 78, 80], [75, 82, 83, 75, 81, 75, 78]]","[['Javi Varas', 'David Simón', 'Bigas', 'Aythami', 'Garrido', 'Culio', 'Roque Mesa', 'Wakaso', 'Nauzet Alemán', 'Jonathan Viera', 'Araujo'], ['Valerón', 'El Zhar', 'Willian José', 'Lizoain', 'David García', 'Hernán', 'Dani Castellano']]","[[75, 74, 71, 72, 72, 73, 73, 72, 72, 77, 76], [74, 74, 71, 68, 70, 71, 69]]","[[75, 77, 75, 72, 72, 73, 75, 75, 72, 79, 80], [74, 74, 77, 72, 70, 74, 69]]"
2015,8,18/10/2015,Deportivo de La Coruña,2-2,Athletic Club,Estadio Municipal de Riazor,Jaime Latre,"[['Lux', 'Juanfran', 'Arribas', 'Sidnei', 'Fernando Navarro', 'Fajr', 'Juan Domínguez', 'Cani', 'Mosquera', 'Luis Alberto', 'Lucas Pérez'], ['Oriol Riera', 'Borges', 'Fede Cartabia', 'Manu Fernández', 'Álex Bergantiños', 'Laure', 'Lopo']]","[[76, 74, 75, 77, 75, 75, 73, 75, 76, 73, 78], [73, 77, 74, 67, 72, 74, 60]]","[[76, 75, 77, 79, 75, 76, 77, 75, 77, 81, 79], [73, 78, 81, 67, 72, 74, 71]]","[['Iraizoz', 'De Marcos', 'Etxeita', 'Laporte', 'Balenziaga', 'Raúl García', 'Susaeta', 'Beñat', 'San José', 'Williams', 'Aduriz'], ['Lekue', 'Sabin Merino', 'Eraso', 'Herrerín', 'Elustondo', 'Ibai Gómez', 'Gurpegui']]","[[79, 80, 77, 83, 79, 81, 78, 80, 80, 76, 82], [70, 73, 72, 74, 75, 77, 79]]","[[79, 82, 77, 87, 80, 81, 78, 80, 82, 84, 82], [78, 80, 76, 75, 75, 79, 79]]"
2015,8,19/10/2015,Sporting de Gijón,3-3,Granada,El Molinón,Álvarez Izquierdo,"[['Alberto', 'Lora', 'Bernardo', 'Luis Hernández', 'Canella', 'Álex Menéndez', 'Jony', 'Nacho Cases', 'Sergio Álvarez', 'Halilović', 'Carlos Castro'], ['Guerrero', 'Mascarell', 'Pablo Pérez', 'Isma López', 'Hugo Fraile', 'Dennis', 'Meré']]","[[70, 76, 76, 74, 72, 68, 76, 73, 75, 77, 69], [72, 71, 70, 73, 66, 60, 71]]","[[70, 76, 78, 76, 73, 74, 80, 73, 82, 91, 77], [76, 78, 77, 77, 66, 65, 83]]","[['Andrés Fernández', 'Miguel Lopes', 'Dória', 'Lombán', 'Krhin', 'Rubén Pérez', 'Javi Márquez', 'Biraghi', 'Success', 'El-Arabi', 'Piti'], ['Thievy', 'Foulquier', 'Fran Rico', 'Kelava', 'Mainz', 'Nicolás López', 'Rochina']]","[[77, 76, 75, 74, 75, 76, 74, 73, 70, 75, 73], [72, 71, 75, 71, 72, 58, 73]]","[[77, 76, 81, 74, 79, 78, 74, 79, 82, 75, 73], [77, 77, 75, 72, 72, 64, 79]]"
2015,9,23/10/2015,Rayo Vallecano,3-0,Espanyol,Estadio de Vallecas,Prieto Iglesias,"[['Toño', 'Tito', 'Llorente', 'Zé Castro', 'Raț', 'Jozabed', 'Trashorras', 'Baena', 'Ebert', 'Lass', 'Javi Guerra'], ['Bebé', 'Embarba', 'Manucho', 'Juan Carlos', 'Nacho', 'Dorado', 'Fariña']]","[[75, 77, 70, 76, 76, 72, 80, 78, 75, 77, 74], [72, 73, 76, 70, 75, 75, 74]]","[[75, 77, 78, 76, 76, 77, 80, 80, 75, 80, 74], [75, 81, 76, 71, 76, 75, 77]]","[['Pau López', 'Álvaro', 'Arbilla', 'Roco', 'Fuentes', 'Víctor Álvarez', 'Hernán Pérez', 'Cañas', 'Víctor Sánchez', 'Caicedo', 'Asensio'], ['Montañés', 'Burgui', 'Mamadou Sylla', 'Salva Sevilla', 'Javi López', 'Raíllo', 'Andrés Prieto']]","[[70, 76, 72, 75, 71, 73, 74, 77, 76, 78, 75], [74, 70, 66, 75, 76, 69, 59]]","[[77, 80, 72, 82, 75, 79, 76, 77, 76, 79, 87], [74, 79, 75, 75, 76, 74, 69]]"
2015,9,24/10/2015,Celta de Vigo,1-3,Real Madrid,Balaidos,Clos Gómez,"[['Sergio Álvarez', 'Hugo Mallo', 'Cabral', 'Sergi Gómez', 'Jonny', 'Augusto', 'Wass', 'Pablo Hernández', 'Orellana', 'Nolito', 'Iago Aspas'], ['Planas', 'Guidetti', 'Radoja', 'Bongonda', 'Madinda', 'Señé', 'Néstor']]","[[76, 78, 77, 73, 76, 79, 77, 63, 80, 82, 78], [71, 74, 76, 71, 70, 69, 63]]","[[76, 84, 77, 81, 82, 79, 79, 70, 80, 82, 78], [76, 80, 82, 84, 78, 75, 71]]","[['Keylor Navas', 'Danilo', 'Sergio Ramos', 'Varane', 'Marcelo', 'Modrić', 'Lucas Vázquez', 'Casemiro', 'Kroos', 'Jesé', 'Cristiano Ronaldo'], ['Isco', 'Nacho', 'Cheryshev', 'Casilla', 'Kovačić', 'Marcos Llorente', 'Mayoral']]","[[81, 81, 87, 82, 83, 87, 76, 77, 87, 78, 93], [84, 75, 78, 80, 78, 66, 64]]","[[81, 87, 87, 89, 84, 87, 81, 81, 90, 85, 93], [89, 77, 84, 80, 86, 78, 79]]"
2015,9,24/10/2015,Granada,1-1,Betis,Estadio Nuevo Los Carmenes,Mateu Lahoz,"[['Andrés Fernández', 'Foulquier', 'Mainz', 'Lombán', 'Krhin', 'Rubén Pérez', 'Javi Márquez', 'Biraghi', 'Success', 'El-Arabi', 'Piti'], ['Rochina', 'Thievy', 'Nicolás López', 'Kelava', 'Fran Rico', 'Babin', 'Salva Ruiz']]","[[77, 71, 72, 74, 75, 76, 74, 73, 70, 75, 73], [73, 72, 58, 71, 75, 74, 67]]","[[77, 77, 72, 74, 79, 78, 74, 79, 82, 75, 73], [79, 77, 64, 72, 75, 74, 75]]","[['Adán', 'Piccini', 'Westermann', 'Bruno', 'Varela', 'Portillo', ""N'Diaye"", 'Petros', 'Rennella', 'Joaquín', 'Rubén Castro'], ['Digard', 'Dani Ceballos', 'Pezzella', 'Dani Giménez', 'Molinero', 'Van Wolfswinkel', 'Cejudo']]","[[77, 73, 76, 72, 71, 75, 75, 71, 72, 79, 79], [76, 74, 71, 70, 72, 73, 74]]","[[77, 80, 76, 76, 81, 76, 79, 73, 73, 79, 79], [76, 87, 77, 70, 72, 75, 74]]"
2015,9,24/10/2015,Sevilla,5-0,Getafe,Estadio Ramón Sánchez-Pizjuán,Bikandi Garrido,"[['Sergio Rico', 'Mariano', 'Kolodzciejczak', 'Rami', 'Trémoulinas', 'Konoplyanka', 'Banega', 'Iborra', 'Krychowiak', 'Vitolo', 'Gameiro'], [""N'Zonzi"", 'Llorente', 'Krohn-Dehli', 'Reyes', 'Andreolli', 'Coke', 'David Soria']]","[[76, 77, 60, 79, 81, 82, 81, 81, 82, 81, 79], [79, 80, 79, 79, 77, 80, 61]]","[[85, 77, 64, 79, 81, 84, 82, 82, 86, 83, 79], [80, 80, 79, 79, 77, 80, 68]]","[['Guaita', 'Vigaray', 'Vergini', 'Alexis', 'Roberto Lago', 'Juan Rodríguez', 'Pedro León', 'Sarabia', 'Lacen', 'Víctor', 'Šćepović'], ['Emi Buendía', 'Wanderson', 'Damián Suárez', 'Megyeri', 'Velázquez', 'Cala', 'Moi Gómez']]","[[77, 69, 73, 75, 74, 74, 78, 77, 76, 76, 71], [69, 67, 76, 71, 74, 73, 76]]","[[77, 78, 74, 75, 74, 74, 78, 82, 76, 78, 75], [82, 77, 77, 75, 81, 75, 83]]"
2015,9,24/10/2015,Málaga,2-0,Deportivo de La Coruña,La Rosaleda,Velasco Carballo,"[['Kameni', 'Rosales', 'Boka', 'Weligton', 'Albentosa', 'Duda', 'Recio', 'Tissone', 'Juankar', 'Tighadouini', 'Charles'], ['Pablo Fornals', 'Fábio Espinho', 'Ricardo Horta', 'Ochoa', 'Čop', 'Filipenko', 'Miguel Torres']]","[[79, 75, 76, 78, 74, 73, 76, 75, 72, 74, 75], [70, 72, 74, 79, 72, 73, 74]]","[[79, 76, 76, 78, 75, 73, 81, 75, 76, 79, 75], [78, 72, 83, 79, 76, 74, 74]]","[['Lux', 'Juanfran', 'Arribas', 'Sidnei', 'Fernando Navarro', 'Borges', 'Fajr', 'Fede Cartabia', 'Mosquera', 'Oriol Riera', 'Lucas Pérez'], ['Luis Alberto', 'Cani', 'Laure', 'Álex Bergantiños', 'Lopo', 'Jonás Gutiérrez', 'David Gómez']]","[[76, 74, 75, 77, 75, 77, 75, 74, 76, 73, 78], [73, 75, 74, 72, 60, 74, 60]]","[[76, 75, 77, 79, 75, 78, 76, 81, 77, 73, 79], [81, 75, 74, 72, 71, 74, 67]]"
2015,9,25/10/2015,Levante,0-4,Real Sociedad,Ciutat de Valencia,Undiano Mallenco,"[['Rubén', 'Feddal', 'Juanfran', 'Toño', 'José Mari', 'Lerma', 'Camarasa', 'Simão Junior', 'Deyverson', 'Roger', 'Morales'], ['Rubén García', 'Ghilas', 'Verza', 'Mariño', 'David Navarro', 'Víctor Casadesús', 'Pedro López']]","[[75, 75, 73, 75, 72, 72, 75, 75, 76, 71, 77], [74, 76, 76, 73, 75, 75, 72]]","[[75, 77, 73, 77, 72, 81, 83, 76, 82, 76, 77], [81, 80, 76, 77, 75, 75, 72]]","[['Rulli', 'Zaldúa', 'Iñigo Martínez', 'Mikel González', 'Yuri', 'Zurutuza', 'Xabi Prieto', 'Markel Bergara', 'Illarramendi', 'Carlos Vela', 'Agirretxe'], ['Chori Castro', 'Oyarzabal', 'Canales', 'Oier Olazábal', 'Bruma', 'Rubén Pardo', 'Ansotegi']]","[[79, 72, 80, 76, 71, 75, 77, 76, 79, 81, 77], [81, 60, 79, 70, 76, 77, 74]]","[[86, 78, 84, 76, 75, 75, 77, 76, 83, 83, 77], [81, 73, 83, 72, 85, 83, 74]]"
2015,9,25/10/2015,Las Palmas,0-0,Villarreal,Estadio de Gran Canaria,Estrada Fernández,"[['Javi Varas', 'David Simón', 'Bigas', 'Aythami', 'Garrido', 'Tana', 'Roque Mesa', 'Vicente Gómez', 'Jonathan Viera', 'Araujo', 'El Zhar'], ['Nauzet Alemán', 'Hernán', 'Willian José', 'Lizoain', 'David García', 'Momo', 'Valerón']]","[[75, 74, 71, 72, 72, 69, 73, 67, 77, 76, 74], [72, 71, 71, 68, 70, 69, 74]]","[[75, 77, 75, 72, 72, 73, 75, 67, 79, 80, 74], [72, 74, 77, 72, 70, 69, 74]]","[['Areola', 'Mario Gaspar', 'Bonera', 'Víctor Ruiz', 'Jaume Costa', 'Bruno Soriano', 'Denis Suárez', 'Jonathan dos Santos', 'Nahuel', 'Samu Castillejo', 'Bakambu'], ['Soldado', 'Rukavina', 'Samu García', 'Barbosa', 'Jokić', 'Pina', 'Manu Trigueros']]","[[76, 79, 77, 80, 77, 81, 78, 79, 72, 77, 78], [80, 76, 78, 75, 75, 78, 79]]","[[85, 83, 77, 82, 78, 81, 85, 83, 84, 85, 84], [80, 76, 82, 75, 75, 78, 85]]"
2015,9,25/10/2015,Barcelona,3-1,Eibar,Camp Nou,Del Cerro Grande,"[['Claudio Bravo', 'Dani Alves', 'Bartra', 'Mascherano', 'Piqué', 'Jordi Alba', 'Busquets', 'Rakitić', 'Sandro', 'Neymar', 'Luis Suárez'], ['Mathieu', 'Munir', 'Ter Stegen', 'Douglas', 'Adriano', 'Vermaelen', 'Gumbau']]","[[83, 84, 80, 83, 85, 84, 86, 84, 72, 89, 90], [83, 73, 82, 72, 79, 80, 66]]","[[83, 84, 83, 83, 85, 86, 87, 85, 84, 94, 90], [83, 85, 88, 76, 79, 80, 70]]","[['Riesgo', 'Capa', 'Mauro dos Santos', 'Pantić', 'Juncà', 'Keko', 'Dani García', 'Inui', 'Escalante', 'Verdi', 'Borja Bastón'], ['Sergi Enrich', 'Saúl Berjón', 'Eddy Silvestre', 'Irureta', 'Hajrović', 'Lillo', 'Ekiza']]","[[71, 73, 72, 73, 70, 72, 74, 74, 71, 74, 72], [71, 76, 69, 75, 74, 72, 75]]","[[71, 78, 74, 77, 76, 76, 76, 75, 81, 80, 80], [75, 76, 75, 75, 79, 74, 76]]"
2015,9,25/10/2015,Atlético de Madrid,2-1,Valencia,Vicente Calderón,Gil Manzano,"[['Oblak', 'Juanfran', 'Giménez', 'Godín', 'Filipe Luís', 'Gabi', 'Koke', 'Tiago', 'Carrasco', 'Jackson Martínez', 'Griezmann'], ['Correa', 'Fernando Torres', 'Óliver Torres', 'Moyá', 'Savić', 'Saúl', 'Jesús Gámez']]","[[81, 81, 79, 85, 82, 80, 83, 81, 78, 84, 84], [77, 79, 79, 81, 81, 76, 79]]","[[86, 81, 87, 85, 82, 80, 87, 81, 84, 84, 90], [88, 79, 87, 81, 85, 83, 79]]","[['Jaume', 'João Cancelo', 'Mustafi', 'Aderlan Santos', 'Gayà', 'André Gomes', 'Enzo Pérez', 'Danilo', 'Parejo', 'Santi Mina', 'Rodrigo'], ['Bakkali', 'Piatti', 'Alcácer', 'Yoel', 'Orbán', 'Javi Fuego', 'Barragán']]","[[74, 73, 82, 80, 80, 80, 79, 77, 82, 75, 79], [76, 77, 80, 72, 77, 80, 76]]","[[78, 81, 87, 82, 87, 87, 79, 84, 84, 84, 84], [85, 77, 88, 73, 79, 80, 76]]"
2015,9,26/10/2015,Athletic Club,3-0,Sporting de Gijón,San Mamés,Iglesias Villanueva,"[['Iraizoz', 'De Marcos', 'Etxeita', 'Laporte', 'Balenziaga', 'Raúl García', 'Susaeta', 'Beñat', 'San José', 'Williams', 'Aduriz'], ['Eraso', 'Ibai Gómez', 'Bóveda', 'Herrerín', 'Sabin Merino', 'Elustondo', 'Gurpegui']]","[[79, 80, 77, 83, 79, 81, 78, 80, 80, 76, 82], [72, 77, 76, 74, 73, 75, 79]]","[[79, 82, 77, 87, 80, 81, 78, 80, 82, 84, 82], [76, 79, 77, 75, 80, 75, 79]]","[['Alberto', 'Lora', 'Bernardo', 'Luis Hernández', 'Isma López', 'Jony', 'Mascarell', 'Nacho Cases', 'Sergio Álvarez', 'Halilović', 'Guerrero'], ['Pablo Pérez', 'Mendi', 'Carmona', 'Álex Menéndez', 'Canella', 'Dennis', 'Meré']]","[[70, 76, 76, 74, 73, 76, 71, 73, 75, 77, 72], [70, 62, 72, 68, 72, 60, 71]]","[[70, 76, 78, 76, 77, 80, 78, 73, 82, 91, 76], [77, 69, 72, 74, 73, 65, 83]]"
2015,10,30/10/2015,Deportivo de La Coruña,1-1,Atlético de Madrid,Estadio Municipal de Riazor,Pérez Montero,"[['Lux', 'Laure', 'Lopo', 'Sidnei', 'Fernando Navarro', 'Jonás Gutiérrez', 'Borges', 'Fajr', 'Fede Cartabia', 'Mosquera', 'Lucas Pérez'], ['Juanfran', 'Luis Alberto', 'Álex Bergantiños', 'Medunjanin', 'Arribas', 'Jonathan Rodríguez', 'David Gómez']]","[[76, 74, 60, 77, 75, 74, 77, 75, 74, 76, 78], [81, 73, 72, 72, 75, 74, 60]]","[[76, 74, 71, 79, 75, 74, 78, 76, 81, 77, 79], [81, 81, 72, 72, 77, 82, 67]]","[['Oblak', 'Juanfran', 'Giménez', 'Godín', 'Filipe Luís', 'Gabi', 'Koke', 'Tiago', 'Carrasco', 'Jackson Martínez', 'Griezmann'], ['Fernando Torres', 'Saúl', 'Correa', 'Moyá', 'Óliver Torres', 'Savić', 'Jesús Gámez']]","[[81, 81, 79, 85, 82, 80, 83, 81, 78, 84, 84], [79, 76, 77, 81, 79, 81, 79]]","[[86, 81, 87, 85, 82, 80, 87, 81, 84, 84, 90], [79, 83, 88, 81, 87, 85, 79]]"
2015,10,31/10/2015,Real Madrid,3-1,Las Palmas,Estadio Santiago Bernabeu,Jaime Latre,"[['Casilla', 'Danilo', 'Nacho', 'Varane', 'Marcelo', 'Isco', 'Modrić', 'Casemiro', 'Kroos', 'Jesé', 'Cristiano Ronaldo'], ['Mayoral', 'Lucas Vázquez', 'Marcos Llorente', 'Pepe', 'Kovačić', 'Cheryshev', 'Rubén Yáñez']]","[[80, 81, 75, 82, 83, 84, 87, 77, 87, 78, 93], [64, 77, 66, 84, 78, 78, 63]]","[[80, 87, 77, 89, 84, 89, 87, 81, 90, 85, 93], [79, 82, 78, 84, 86, 83, 71]]","[['Javi Varas', 'David Simón', 'Bigas', 'Aythami', 'Garrido', 'Roque Mesa', 'Hernán', 'Vicente Gómez', 'Jonathan Viera', 'Willian José', 'El Zhar'], ['Nauzet Alemán', 'Araujo', 'Tana', 'Lizoain', 'David García', 'Culio', 'Valerón']]","[[75, 74, 71, 72, 72, 73, 71, 67, 77, 71, 74], [72, 76, 69, 68, 70, 73, 74]]","[[75, 77, 75, 72, 72, 75, 74, 67, 79, 77, 74], [72, 80, 73, 72, 70, 73, 74]]"
2015,10,31/10/2015,Valencia,3-0,Levante,Camp de Mestalla,De Burgos Bengoetxea,"[['Jaume', 'João Cancelo', 'Aderlan Santos', 'Rubén Vezo', 'Gayà', 'André Gomes', 'Javi Fuego', 'Enzo Pérez', 'Feghouli', 'Piatti', 'Alcácer'], ['Barragán', 'Bakkali', 'Parejo', 'Yoel', 'Orbán', 'Danilo', 'Santi Mina']]","[[74, 75, 80, 76, 80, 80, 80, 79, 81, 80, 80], [76, 76, 82, 72, 77, 77, 75]]","[[78, 84, 82, 83, 87, 87, 80, 79, 84, 82, 88], [76, 85, 84, 73, 79, 84, 84]]","[['Rubén', 'Pedro López', 'David Navarro', 'Juanfran', 'Toño', 'Rubén García', 'Lerma', 'Camarasa', 'Simão Junior', 'Roger', 'Morales'], ['Xumetra', 'Ghilas', 'Víctor Casadesús', 'Mariño', 'Verza', 'Karabelas', 'José Mari']]","[[74, 72, 75, 73, 75, 74, 72, 75, 75, 71, 77], [71, 76, 75, 73, 75, 71, 72]]","[[74, 72, 75, 73, 77, 81, 81, 83, 76, 76, 77], [71, 80, 75, 77, 75, 71, 72]]"
