Season,Round,Date,TeamHome,Result,TeamAway,Stadium,Referee,PlayersHome,RatingHome,PotentialHome,PlayersAway,RatingAway,PotentialAway
2015,22,31/01/2016,Sevilla,3-1,Levante,Estadio Ramón Sánchez-Pizjuán,Álvarez Izquierdo,"[['Sergio Rico', 'Mariano', 'Kolodzciejczak', 'Rami', 'Trémoulinas', ""N'Zonzi"", 'Cristóforo', 'Iborra', 'Krohn-Dehli', 'Reyes', 'Gameiro'], ['Konoplyanka', 'Llorente', 'Kakuta', 'Carriço', 'Juan Muñoz', 'Coke', 'David Soria']]","[[76, 77, 60, 79, 81, 79, 72, 81, 79, 79, 79], [82, 80, 76, 80, 71, 80, 62]]","[[85, 77, 64, 79, 81, 80, 80, 81, 79, 79, 79], [84, 80, 78, 81, 81, 80, 70]]","[['Mariño', 'Feddal', 'Trujillo', 'Iván López', 'Toño', 'Lerma', 'Verza', 'Simão Junior', 'Ghilas', 'Rossi', 'Morales'], ['Camarasa', 'Xumetra', 'Cuero', 'Rubén', 'David Navarro', 'Karabelas', 'Pepelu']]","[[73, 75, 74, 74, 75, 72, 75, 75, 73, 78, 77], [75, 71, 73, 74, 75, 71, 62]]","[[77, 76, 74, 82, 77, 81, 75, 76, 77, 78, 77], [83, 71, 80, 74, 75, 71, 80]]"
2015,22,31/01/2016,Valencia,0-1,Sporting de Gijón,Camp de Mestalla,González González,"[['Ryan', 'Barragán', 'Abdennour', 'Mustafi', 'Gayà', 'André Gomes', 'Enzo Pérez', 'Danilo', 'Feghouli', 'Piatti', 'Negredo'], ['Bakkali', 'Parejo', 'Rodrigo', 'João Cancelo', 'Aderlan Santos', 'De Paul', 'Jaume']]","[[78, 76, 81, 82, 80, 80, 79, 78, 81, 79, 81], [76, 82, 78, 75, 80, 77, 74]]","[[83, 76, 83, 87, 87, 87, 79, 85, 83, 81, 81], [85, 84, 82, 84, 82, 85, 78]]","[['Cuéllar', 'Meré', 'Vranješ', 'Luis Hernández', 'Isma López', 'Dani Ndi', 'Rachid', 'Jony', 'Carmona', 'Sergio Álvarez', 'Sanabria'], ['Mascarell', 'Álex Menéndez', 'Halilović', 'Alberto', 'Guerrero', 'Carlos Castro', 'Pablo Pérez']]","[[76, 71, 71, 74, 73, 70, 66, 77, 72, 75, 75], [71, 68, 77, 70, 72, 69, 70]]","[[76, 83, 72, 76, 75, 79, 72, 81, 72, 81, 86], [78, 74, 91, 70, 76, 77, 77]]"
2015,22,31/01/2016,Las Palmas,2-1,Celta de Vigo,Estadio de Gran Canaria,Sánchez Martínez,"[['Javi Varas', 'David Simón', 'Aythami', 'David García', 'Dani Castellano', 'Tana', 'Montoro', 'Roque Mesa', 'Wakaso', 'Jonathan Viera', 'Willian José'], ['Nauzet Alemán', 'Bigas', 'Momo', 'Lizoain', 'Culio', 'Valerón', 'Jefté']]","[[75, 74, 72, 70, 69, 70, 70, 73, 72, 77, 71], [71, 73, 69, 68, 72, 74, 62]]","[[75, 76, 72, 70, 69, 74, 71, 75, 75, 79, 77], [71, 77, 69, 72, 72, 74, 72]]","[['Sergio Álvarez', 'Hugo Mallo', 'Cabral', 'Jonny', 'Planas', 'Pablo Hernández', 'Radoja', 'Orellana', 'Beauvue', 'Iago Aspas', 'Bongonda'], ['Pape Cheikh', 'Guidetti', 'Wass', 'Dražić', 'Sergi Gómez', 'Señé', 'Néstor']]","[[76, 78, 77, 76, 71, 63, 76, 80, 77, 78, 71], [60, 74, 77, 70, 73, 69, 63]]","[[76, 84, 77, 82, 75, 70, 82, 80, 78, 78, 84], [74, 80, 79, 82, 81, 75, 71]]"
2015,22,31/01/2016,Real Madrid,6-0,Espanyol,Estadio Santiago Bernabeu,Hernández Hernández,"[['Keylor Navas', 'Carvajal', 'Sergio Ramos', 'Varane', 'Marcelo', 'Isco', 'Modrić', 'James Rodríguez', 'Kroos', 'Benzema', 'Cristiano Ronaldo'], ['Casemiro', 'Lucas Vázquez', 'Jesé', 'Casilla', 'Nacho', 'Kovačić', 'Danilo']]","[[82, 82, 87, 82, 83, 84, 87, 87, 87, 86, 93], [77, 77, 78, 80, 75, 78, 81]]","[[82, 85, 87, 89, 84, 89, 87, 93, 89, 86, 93], [81, 82, 85, 80, 77, 86, 87]]","[['Arlauskis', 'Álvaro', 'Javi López', 'Roco', 'Duarte', 'Jordán', 'Hernán Pérez', 'Diop', 'Salva Sevilla', 'Víctor Sánchez', 'Mamadou Sylla'], ['Fuentes', 'Abraham', 'Duarte', 'Pau López', 'Montañés', 'Cañas', 'Ciani']]","[[70, 76, 76, 75, 70, 66, 74, 77, 75, 76, 68], [71, 73, 70, 71, 74, 77, 76]]","[[70, 78, 76, 82, 80, 73, 75, 77, 75, 76, 77], [73, 73, 80, 78, 74, 77, 76]]"
2015,22,01/02/2016,Deportivo de La Coruña,2-2,Rayo Vallecano,Estadio Municipal de Riazor,Bikandi Garrido,"[['Manu Fernández', 'Juanfran', 'Arribas', 'Sidnei', 'Fernando Navarro', 'Fajr', 'Cani', 'Mosquera', 'Álex Bergantiños', 'Luis Alberto', 'Lucas Pérez'], ['Jonathan Rodríguez', 'Pletikosa', 'Oriol Riera', 'Laure', 'Luisinho', 'Lopo', 'Jonás Gutiérrez']]","[[67, 74, 75, 77, 75, 76, 74, 78, 74, 75, 79], [74, 74, 72, 74, 74, 60, 74]]","[[67, 75, 77, 79, 75, 77, 74, 79, 74, 83, 80], [82, 74, 72, 74, 74, 71, 74]]","[['Juan Carlos', 'Tito', 'Llorente', 'Zé Castro', 'Quini', 'Nacho', 'Jozabed', 'Trashorras', 'Bebé', 'Pablo Hernández', 'Miku'], ['Baena', 'Javi Guerra', 'Piti', 'Yoel', 'Dorado', 'Manucho', 'Montiel']]","[[70, 77, 73, 76, 70, 75, 72, 80, 72, 76, 73], [78, 74, 73, 72, 74, 76, 67]]","[[70, 77, 80, 76, 72, 76, 76, 80, 75, 76, 73], [79, 74, 73, 73, 74, 76, 82]]"
2015,23,05/02/2016,Málaga,3-0,Getafe,La Rosaleda,Martínez Munuera,"[['Kameni', 'Rosales', 'Filipenko', 'Boka', 'Miguel Torres', 'Juanpi Añor', 'Recio', 'Atsu', 'Camacho', 'Čop', 'Charles'], ['Santa Cruz', 'Ricardo Horta', 'Pablo Fornals', 'Ochoa', 'Tissone', 'Ricca', 'Duda']]","[[79, 76, 73, 77, 74, 75, 76, 76, 80, 72, 76], [74, 74, 71, 79, 75, 68, 73]]","[[79, 77, 74, 77, 74, 85, 80, 81, 83, 74, 76], [74, 83, 79, 79, 75, 78, 73]]","[['Guaita', 'Damián Suárez', 'Vigaray', 'Vergini', 'Velázquez', 'Juan Rodríguez', 'Moi Gómez', 'Pedro León', 'Lacen', 'Víctor', 'Šćepović'], ['Álvaro Vázquez', 'Yoda', 'Medrán', 'Megyeri', 'Mensah', 'Wanderson', 'Emi Buendía']]","[[77, 76, 69, 73, 74, 74, 76, 78, 76, 76, 71], [75, 72, 72, 71, 76, 71, 70]]","[[77, 77, 78, 74, 81, 74, 83, 78, 76, 78, 73], [81, 73, 79, 75, 84, 79, 80]]"
2015,23,06/02/2016,Atlético de Madrid,3-1,Eibar,Vicente Calderón,Fernández Borbalán,"[['Oblak', 'Jesús Gámez', 'Giménez', 'Lucas Hernández', 'Thomas', 'Saúl', 'Gabi', 'Koke', 'Carrasco', 'Correa', 'Griezmann'], ['Vietto', 'Fernando Torres', 'Óliver Torres', 'Moyá', 'Kranevitter', 'Monsalve', 'Theo Hernández']]","[[82, 79, 80, 66, 72, 76, 81, 83, 78, 77, 84], [79, 79, 79, 81, 74, 63, 60]]","[[86, 79, 87, 80, 79, 83, 81, 87, 84, 88, 88], [86, 79, 87, 81, 82, 69, 74]]","[['Riesgo', 'Lillo', 'Capa', 'Mauro dos Santos', 'Juncà', 'Adrián', 'Jota Peleteiro', 'Keko', 'Dani García', 'Escalante', 'Sergi Enrich'], ['Inui', 'Saúl Berjón', 'Radošević', 'Irureta', 'Ansotegi', 'Hajrović', 'Ekiza']]","[[71, 72, 73, 72, 70, 73, 69, 73, 74, 73, 71], [74, 76, 65, 75, 74, 74, 75]]","[[71, 74, 78, 74, 76, 74, 74, 77, 76, 83, 73], [75, 76, 73, 75, 74, 79, 75]]"
2015,23,06/02/2016,Rayo Vallecano,2-0,Las Palmas,Estadio de Vallecas,Iglesias Villanueva,"[['Juan Carlos', 'Tito', 'Llorente', 'Zé Castro', 'Quini', 'Jozabed', 'Trashorras', 'Baena', 'Bebé', 'Pablo Hernández', 'Miku'], ['Javi Guerra', 'Dorado', 'Piti', 'Yoel', 'Manucho', 'Embarba', 'Crespo']]","[[70, 77, 73, 76, 70, 72, 80, 78, 72, 76, 73], [74, 74, 73, 72, 76, 73, 70]]","[[70, 77, 80, 76, 72, 76, 80, 79, 75, 76, 73], [74, 74, 73, 73, 76, 81, 70]]","[['Javi Varas', 'David Simón', 'Bigas', 'Aythami', 'Dani Castellano', 'Tana', 'Valerón', 'Roque Mesa', 'Momo', 'Jonathan Viera', 'Willian José'], ['Nauzet Alemán', 'Araujo', 'Wakaso', 'Lizoain', 'David García', 'Ángel', 'Garrido']]","[[75, 74, 73, 72, 69, 70, 74, 73, 69, 77, 71], [71, 76, 72, 68, 70, 71, 72]]","[[75, 76, 77, 72, 69, 74, 74, 75, 69, 79, 77], [71, 80, 75, 72, 70, 71, 72]]"
2015,23,06/02/2016,Athletic Club,0-0,Villarreal,San Mamés,Melero López,"[['Iraizoz', 'Bóveda', 'Laporte', 'Balenziaga', 'Lekue', 'Susaeta', 'Beñat', 'San José', 'Eraso', 'Williams', 'Aduriz'], ['Muniain', 'Iturraspe', 'Sabin Merino', 'Herrerín', 'Elustondo', 'Etxeita', 'Mikel Rico']]","[[79, 76, 83, 79, 70, 78, 80, 80, 73, 76, 82], [80, 81, 73, 74, 75, 77, 78]]","[[79, 77, 87, 79, 78, 78, 80, 82, 75, 84, 82], [85, 82, 79, 74, 75, 77, 78]]","[['Areola', 'Mario Gaspar', 'Víctor Ruiz', 'Musacchio', 'Jaume Costa', 'Bruno Soriano', 'Denis Suárez', 'Manu Trigueros', 'Jonathan dos Santos', 'Bakambu', 'Soldado'], ['Bonera', 'Samu Castillejo', 'Leo Baptistão', 'Barbosa', 'Rukavina', 'Nahuel', 'Rodri']]","[[79, 79, 80, 81, 77, 81, 79, 79, 79, 79, 80], [75, 77, 78, 75, 76, 73, 65]]","[[87, 83, 81, 85, 77, 81, 86, 84, 83, 84, 80], [75, 85, 83, 75, 76, 85, 78]]"
2015,23,06/02/2016,Sporting de Gijón,1-1,Deportivo de La Coruña,El Molinón,Hernández Hernández,"[['Cuéllar', 'Meré', 'Vranješ', 'Luis Hernández', 'Isma López', 'Dani Ndi', 'Rachid', 'Jony', 'Carmona', 'Sergio Álvarez', 'Sanabria'], ['Halilović', 'Guerrero', 'Pablo Pérez', 'Alberto', 'Álex Menéndez', 'Lora', 'Mascarell']]","[[76, 72, 71, 74, 73, 70, 66, 77, 72, 75, 75], [77, 72, 70, 67, 68, 76, 71]]","[[76, 84, 72, 76, 75, 79, 72, 81, 72, 81, 86], [91, 76, 77, 67, 74, 76, 78]]","[['Lux', 'Juanfran', 'Arribas', 'Sidnei', 'Fernando Navarro', 'Fajr', 'Cani', 'Mosquera', 'Álex Bergantiños', 'Luis Alberto', 'Lucas Pérez'], ['Luisinho', 'Fede Cartabia', 'Manu Fernández', 'Oriol Riera', 'Juan Domínguez', 'Laure', 'Lopo']]","[[76, 74, 75, 77, 75, 76, 74, 78, 74, 75, 79], [74, 74, 67, 72, 73, 74, 60]]","[[76, 75, 77, 79, 75, 77, 74, 79, 74, 83, 80], [74, 81, 67, 72, 75, 74, 71]]"
2015,23,07/02/2016,Levante,0-2,Barcelona,Ciutat de Valencia,Pérez Montero,"[['Mariño', 'Feddal', 'David Navarro', 'Iván López', 'Toño', 'Lerma', 'Verza', 'Simão Junior', 'Rossi', 'Deyverson', 'Morales'], ['Ghilas', 'Cuero', 'Camarasa', 'Rubén', 'Medjani', 'Orbán', 'Xumetra']]","[[73, 75, 75, 74, 75, 72, 75, 75, 78, 76, 77], [73, 72, 75, 74, 71, 77, 71]]","[[77, 76, 75, 82, 77, 81, 75, 76, 78, 82, 77], [77, 79, 83, 74, 71, 78, 71]]","[['Claudio Bravo', 'Sergi Roberto', 'Dani Alves', 'Mascherano', 'Piqué', 'Jordi Alba', 'Iniesta', 'Rakitić', 'Neymar', 'Messi', 'Luis Suárez'], ['Busquets', 'Aleix Vidal', 'Ter Stegen', 'Arda Turan', 'Bartra', 'Munir', 'Mathieu']]","[[83, 78, 84, 83, 85, 84, 88, 85, 90, 94, 90], [86, 79, 82, 83, 80, 73, 82]]","[[83, 84, 84, 83, 85, 85, 88, 85, 94, 94, 90], [87, 81, 88, 83, 83, 85, 82]]"
2015,23,07/02/2016,Betis,1-0,Valencia,Benito Villamarín,Sánchez Martínez,"[['Adán', 'Montoya', 'Pezzella', 'Bruno', 'Vargas', ""N'Diaye"", 'Dani Ceballos', 'Musonda', 'Petros', 'Van Wolfswinkel', 'Rubén Castro'], ['Jorge Molina', 'Portillo', 'Digard', 'Dani Giménez', 'Molinero', 'Xavi Torres', 'Van der Vaart']]","[[77, 78, 73, 74, 76, 77, 74, 68, 76, 73, 79], [75, 75, 76, 70, 72, 74, 77]]","[[77, 81, 79, 78, 76, 79, 87, 84, 78, 74, 79], [75, 76, 76, 70, 72, 74, 77]]","[['Ryan', 'Barragán', 'Abdennour', 'Siqueira', 'Mustafi', 'Zahibo', 'André Gomes', 'Parejo', 'Feghouli', 'Cheryshev', 'Negredo'], ['Gayà', 'Rodrigo', 'Santi Mina', 'Jaume', 'Rubén Vezo', 'Piatti', 'Danilo']]","[[78, 75, 81, 78, 82, 64, 80, 82, 81, 79, 81], [80, 78, 75, 74, 76, 79, 78]]","[[83, 75, 83, 78, 87, 74, 87, 84, 83, 83, 81], [87, 82, 84, 78, 83, 81, 85]]"
2015,23,07/02/2016,Celta de Vigo,1-1,Sevilla,Balaidos,Velasco Carballo,"[['Sergio Álvarez', 'Cabral', 'Sergi Gómez', 'Jonny', 'Planas', 'Wass', 'Pablo Hernández', 'Radoja', 'Beauvue', 'Iago Aspas', 'Bongonda'], ['Marcelo Díaz', 'Guidetti', 'Rubén Blanco', 'Dražić', 'Señé', 'Pape Cheikh', 'Goldar']]","[[76, 77, 73, 76, 71, 77, 63, 76, 77, 78, 71], [74, 74, 69, 70, 69, 63, 64]]","[[76, 77, 81, 82, 75, 79, 70, 82, 78, 78, 84], [74, 80, 80, 82, 75, 77, 75]]","[['Sergio Rico', 'Mariano', 'Fazio', 'Carriço', 'Rami', 'Escudero', 'Konoplyanka', ""N'Zonzi"", 'Krohn-Dehli', 'Reyes', 'Llorente'], ['Banega', 'Vitolo', 'Gameiro', 'Kolodzciejczak', 'Iborra', 'Diogo', 'David Soria']]","[[77, 77, 77, 80, 79, 73, 82, 79, 79, 79, 80], [81, 81, 79, 60, 81, 77, 62]]","[[86, 77, 77, 81, 79, 75, 84, 80, 79, 79, 80], [82, 83, 79, 64, 81, 83, 70]]"
2015,23,07/02/2016,Granada,1-2,Real Madrid,Estadio Nuevo Los Carmenes,Gil Manzano,"[['Andrés Fernández', 'Foulquier', 'Miguel Lopes', 'Ricardo Costa', 'Lombán', 'Rubén Pérez', 'Fran Rico', 'Peñaranda', 'Rochina', 'Success', 'Barral'], ['Krhin', 'El-Arabi', 'Doucouré', 'Jesús Fernández', 'Biraghi', 'Babin', 'Cuenca']]","[[77, 71, 76, 74, 74, 76, 75, 72, 73, 70, 74], [75, 75, 73, 69, 73, 74, 69]]","[[77, 77, 76, 74, 74, 78, 75, 84, 77, 82, 74], [79, 75, 79, 70, 79, 74, 73]]","[['Keylor Navas', 'Carvajal', 'Sergio Ramos', 'Varane', 'Marcelo', 'Isco', 'Modrić', 'James Rodríguez', 'Kroos', 'Benzema', 'Cristiano Ronaldo'], ['Jesé', 'Nacho', 'Kovačić', 'Casilla', 'Casemiro', 'Arbeloa', 'Lucas Vázquez']]","[[82, 82, 87, 82, 83, 84, 87, 87, 87, 86, 93], [78, 75, 78, 80, 77, 78, 77]]","[[82, 85, 87, 89, 84, 89, 87, 93, 89, 86, 93], [85, 77, 86, 80, 81, 78, 82]]"
2015,23,08/02/2016,Espanyol,0-5,Real Sociedad,Power8 Stadium,Jaime Latre,"[['Arlauskis', 'Álvaro', 'Javi López', 'Ciani', 'Fuentes', 'Víctor Álvarez', 'Jordán', 'Hernán Pérez', 'Diop', 'Gerard Moreno', 'Asensio'], ['Pau López', 'Burgui', 'Salva Sevilla', 'Roco', 'Abraham', 'Duarte', 'Mamadou Sylla']]","[[70, 76, 76, 76, 71, 73, 66, 74, 77, 75, 75], [71, 70, 75, 75, 73, 73, 68]]","[[70, 78, 76, 76, 73, 79, 73, 75, 77, 81, 87], [78, 79, 75, 82, 73, 74, 77]]","[['Rulli', 'Zaldúa', 'Diego Reyes', 'Iñigo Martínez', 'Mikel González', 'Héctor Hernández', 'Rubén Pardo', 'Illarramendi', 'Oyarzabal', 'Jonathas', 'Carlos Vela'], ['De la Bella', 'Xabi Prieto', 'Bruma', 'Oier Olazábal', 'Markel Bergara', 'Granero', 'Yuri']]","[[79, 72, 75, 80, 76, 67, 77, 79, 71, 79, 81], [77, 77, 76, 70, 76, 77, 73]]","[[86, 78, 83, 84, 76, 73, 83, 81, 83, 80, 82], [77, 77, 85, 72, 76, 77, 75]]"
2015,24,12/02/2016,Sporting de Gijón,2-2,Rayo Vallecano,El Molinón,Clos Gómez,"[['Cuéllar', 'Meré', 'Vranješ', 'Luis Hernández', 'Isma López', 'Dani Ndi', 'Rachid', 'Jony', 'Carmona', 'Sergio Álvarez', 'Guerrero'], ['Carlos Castro', 'Álex Menéndez', 'Halilović', 'Alberto', 'Álex Barrera', 'Lora', 'Mascarell']]","[[76, 72, 71, 74, 73, 70, 66, 77, 72, 75, 72], [69, 68, 77, 67, 68, 76, 71]]","[[76, 84, 72, 76, 75, 79, 72, 81, 72, 81, 76], [77, 74, 91, 67, 74, 76, 78]]","[['Juan Carlos', 'Tito', 'Llorente', 'Quini', 'Dorado', 'Nacho', 'Jozabed', 'Trashorras', 'Bebé', 'Pablo Hernández', 'Miku'], ['Piti', 'Iturra', 'Embarba', 'Yoel', 'Manucho', 'Crespo', 'Montiel']]","[[70, 77, 73, 70, 74, 75, 72, 80, 72, 76, 73], [73, 74, 73, 72, 76, 70, 67]]","[[70, 77, 80, 72, 74, 76, 76, 80, 75, 76, 73], [73, 74, 81, 73, 76, 70, 82]]"
2015,24,13/02/2016,Real Madrid,4-2,Athletic Club,Estadio Santiago Bernabeu,Álvarez Izquierdo,"[['Keylor Navas', 'Danilo', 'Carvajal', 'Sergio Ramos', 'Varane', 'Modrić', 'Kovačić', 'James Rodríguez', 'Kroos', 'Benzema', 'Cristiano Ronaldo'], ['Lucas Vázquez', 'Isco', 'Nacho', 'Casilla', 'Casemiro', 'Arbeloa', 'Jesé']]","[[82, 81, 82, 87, 82, 87, 78, 87, 87, 86, 93], [77, 84, 75, 80, 77, 78, 78]]","[[82, 87, 85, 87, 89, 87, 86, 93, 89, 86, 93], [82, 89, 77, 80, 81, 78, 85]]","[['Iraizoz', 'De Marcos', 'Etxeita', 'Laporte', 'Balenziaga', 'Lekue', 'Iturraspe', 'Beñat', 'Eraso', 'Sabin Merino', 'Aduriz'], ['Viguera', 'Elustondo', 'Muniain', 'Herrerín', 'Bóveda', 'Mikel Rico', 'Gurpegui']]","[[79, 80, 77, 83, 79, 70, 81, 80, 73, 73, 82], [71, 75, 80, 74, 76, 78, 79]]","[[79, 82, 77, 87, 79, 78, 82, 80, 75, 79, 82], [71, 75, 85, 74, 77, 78, 79]]"
2015,24,13/02/2016,Villarreal,1-0,Málaga,El Madrigal,Bikandi Garrido,"[['Areola', 'Mario Gaspar', 'Víctor Ruiz', 'Musacchio', 'Jaume Costa', 'Bruno Soriano', 'Denis Suárez', 'Manu Trigueros', 'Jonathan dos Santos', 'Leo Baptistão', 'Soldado'], ['Bakambu', 'Pina', 'Samu Castillejo', 'Barbosa', 'Rukavina', 'Nahuel', 'Iñiguez']]","[[79, 79, 80, 81, 77, 81, 79, 79, 79, 78, 80], [79, 78, 77, 75, 76, 73, 70]]","[[87, 83, 81, 85, 77, 81, 86, 84, 83, 83, 80], [84, 78, 85, 75, 76, 85, 78]]","[['Kameni', 'Rosales', 'Weligton', 'Albentosa', 'Miguel Torres', 'Pablo Fornals', 'Juanpi Añor', 'Tissone', 'Camacho', 'Čop', 'Charles'], ['Duda', 'Santa Cruz', 'Uche', 'Ochoa', 'Ricardo Horta', 'Boka', 'Filipenko']]","[[79, 76, 78, 74, 74, 71, 75, 75, 80, 72, 76], [73, 74, 77, 79, 74, 77, 73]]","[[79, 77, 78, 75, 74, 79, 85, 75, 83, 74, 76], [73, 74, 77, 79, 83, 77, 74]]"
2015,24,13/02/2016,Valencia,2-1,Espanyol,Del Cerro Grande,Del Cerro Grande,"[['João Cancelo', 'Abdennour', 'Siqueira', 'Aderlan Santos', 'Enzo Pérez', 'Parejo', 'Feghouli', 'Cheryshev', 'Rodrigo', 'Alcácer', 'Pau López'], ['Rubén Vezo', 'Barragán', 'Ryan', 'Piatti', 'Danilo', 'Bakkali', 'Roco']]","[[75, 81, 78, 80, 79, 82, 81, 79, 78, 80, 71], [76, 75, 78, 79, 78, 76, 75]]","[[84, 83, 78, 82, 79, 84, 83, 83, 82, 87, 78], [83, 75, 83, 80, 85, 85, 82]]","[['Álvaro', 'Javi López', 'Duarte', 'Víctor Álvarez', 'Diop', 'Abraham', 'Mamadou Sylla', 'Caicedo', 'Burgui', 'Asensio', 'Negredo'], ['Víctor Sánchez', 'Gerard Moreno', 'Salva Sevilla', 'Jordán', 'Andrés Prieto', 'Duarte']]","[[76, 76, 73, 73, 77, 73, 68, 78, 70, 75, 81], [76, 75, 75, 66, 61, 73]]","[[78, 76, 74, 79, 77, 73, 77, 79, 79, 87, 81], [76, 81, 75, 73, 71, 74]]"
2015,24,13/02/2016,Deportivo de La Coruña,2-2,Betis,Estadio Municipal de Riazor,Undiano Mallenco,"[['Lux', 'Juanfran', 'Arribas', 'Sidnei', 'Fernando Navarro', 'Fajr', 'Cani', 'Mosquera', 'Álex Bergantiños', 'Luis Alberto', 'Lucas Pérez'], ['Luisinho', 'Fede Cartabia', 'Oriol Riera', 'Manu Fernández', 'Laure', 'Borges', 'Jonás Gutiérrez']]","[[76, 74, 75, 77, 75, 76, 74, 78, 74, 75, 79], [74, 74, 72, 67, 74, 77, 74]]","[[76, 75, 77, 79, 75, 77, 74, 79, 74, 83, 80], [74, 81, 72, 67, 74, 78, 74]]","[['Adán', 'Montoya', 'Westermann', 'Bruno', 'Vargas', ""N'Diaye"", 'Musonda', 'Kadir', 'Petros', 'Van Wolfswinkel', 'Rubén Castro'], ['Cejudo', 'Dani Ceballos', 'Jorge Molina', 'Dani Giménez', 'Molinero', 'Xavi Torres', 'Portillo']]","[[77, 78, 76, 74, 76, 77, 68, 73, 76, 73, 79], [74, 74, 75, 70, 72, 74, 75]]","[[77, 81, 76, 78, 76, 79, 84, 73, 78, 74, 79], [74, 87, 75, 70, 72, 74, 76]]"
2015,24,14/02/2016,Real Sociedad,3-0,Granada,Anoeta,González González,"[['Rulli', 'Elustondo', 'Diego Reyes', 'Mikel González', 'Yuri', 'Rubén Pardo', 'Xabi Prieto', 'Illarramendi', 'Oyarzabal', 'Jonathas', 'Carlos Vela'], ['Markel Bergara', 'Bruma', 'Héctor Hernández', 'Oier Olazábal', 'Iñigo Martínez', 'Zaldúa', 'De la Bella']]","[[79, 71, 75, 76, 73, 77, 77, 79, 71, 79, 81], [76, 76, 67, 70, 80, 72, 77]]","[[86, 79, 83, 76, 75, 83, 77, 81, 83, 80, 82], [76, 85, 73, 72, 84, 78, 77]]","[['Andrés Fernández', 'Foulquier', 'Ricardo Costa', 'Lombán', 'Rubén Pérez', 'Fran Rico', 'Biraghi', 'Peñaranda', 'Rochina', 'Success', 'El-Arabi'], ['Barral', 'Doucouré', 'Cuenca', 'Kelava', 'Babin', 'Edgar', 'Krhin']]","[[77, 71, 74, 74, 76, 75, 73, 72, 73, 70, 75], [74, 73, 69, 71, 74, 73, 75]]","[[77, 77, 74, 74, 78, 75, 79, 84, 77, 82, 75], [74, 79, 73, 71, 74, 79, 79]]"
2015,24,14/02/2016,Sevilla,2-0,Las Palmas,Estadio Ramón Sánchez-Pizjuán,Prieto Iglesias,"[['Sergio Rico', 'Mariano', 'Kolodzciejczak', 'Rami', 'Trémoulinas', 'Konoplyanka', 'Banega', ""N'Zonzi"", 'Cristóforo', 'Reyes', 'Gameiro'], ['Juan Muñoz', 'Vitolo', 'Krohn-Dehli', 'Carriço', 'Iborra', 'Diogo', 'David Soria']]","[[77, 77, 60, 79, 81, 82, 81, 79, 72, 79, 79], [72, 81, 79, 80, 81, 77, 62]]","[[86, 77, 64, 79, 81, 84, 82, 80, 80, 79, 79], [81, 83, 79, 81, 81, 83, 70]]","[['Javi Varas', 'Bigas', 'Aythami', 'David García', 'Garrido', 'Tana', 'Roque Mesa', 'Wakaso', 'Jonathan Viera', 'Willian José', 'El Zhar'], ['Nili', 'Araujo', 'Hernán', 'Lizoain', 'Lemos', 'Momo', 'Valerón']]","[[75, 73, 72, 70, 72, 70, 73, 72, 77, 71, 74], [65, 76, 71, 68, 65, 69, 74]]","[[75, 77, 72, 70, 72, 74, 75, 75, 79, 77, 74], [74, 80, 74, 72, 74, 69, 74]]"
2015,24,14/02/2016,Getafe,0-1,Atlético de Madrid,Coliseum Alfonso Pérez,Mateu Lahoz,"[['Guaita', 'Damián Suárez', 'Cala', 'Vergini', 'Juan Rodríguez', 'Moi Gómez', 'Pedro León', 'Yoda', 'Sarabia', 'Víctor', 'Álvaro Vázquez'], ['Šćepović', 'Mensah', 'Wanderson', 'Megyeri', 'Velázquez', 'Vigaray', 'Medrán']]","[[77, 76, 73, 73, 74, 76, 78, 72, 77, 76, 75], [71, 76, 71, 71, 74, 69, 72]]","[[77, 77, 75, 74, 74, 83, 78, 73, 82, 78, 81], [73, 84, 79, 73, 81, 78, 79]]","[['Oblak', 'Juanfran', 'Giménez', 'Godín', 'Filipe Luís', 'Saúl', 'Gabi', 'Koke', 'Carrasco', 'Griezmann', 'Fernando Torres'], ['Correa', 'Kranevitter', 'Óliver Torres', 'Moyá', 'Jesús Gámez', 'Lucas Hernández', 'Vietto']]","[[82, 81, 80, 86, 82, 76, 81, 83, 78, 84, 79], [77, 74, 79, 81, 79, 66, 79]]","[[86, 81, 87, 86, 82, 83, 81, 87, 84, 88, 79], [88, 82, 87, 81, 79, 80, 86]]"
